CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
7290,40,Male,57,29,4,18,Premium,Quarterly,953,17,0
7291,30,Female,47,13,2,26,Premium,Monthly,502,11,1
7292,49,Female,54,28,7,20,Basic,Quarterly,543,27,1
7293,56,Male,30,13,6,27,Basic,Monthly,294,2,1
7294,26,Male,34,5,3,9,Premium,Quarterly,564,21,0
7295,35,Female,40,3,5,5,Premium,Monthly,887,6,0
7296,45,Male,48,8,5,10,Premium,Monthly,304,10,0
7297,44,Male,53,3,8,2,Standard,Annual,101,28,0
7298,32,Male,40,2,6,16,Basic,Annual,239,28,1
7299,19,Female,14,14,6,3,Basic,Quarterly,627,4,0
7300,27,Male,47,9,9,5,Standard,Quarterly,949,27,0
7301,57,Female,53,29,3,18,Standard,Monthly,419,18,0
7302,62,Male,8,13,10,30,Premium,Monthly,895,21,0
7303,45,Female,16,1,4,21,Standard,Quarterly,177,14,1
7304,53,Female,60,25,6,8,Basic,Annual,150,2,0
7305,55,Female,23,12,6,12,Premium,Annual,996,29,0
7306,53,Female,26,23,4,5,Premium,Quarterly,648,5,0
7307,38,Female,6,8,3,16,Premium,Monthly,123,12,0
7308,29,Female,43,24,5,1,Basic,Monthly,152,1,0
7309,21,Male,58,27,4,22,Standard,Monthly,980,2,0
7310,57,Male,20,7,4,6,Standard,Annual,647,27,0
7311,27,Female,2,10,5,29,Standard,Quarterly,504,20,0
7312,21,Male,28,13,8,16,Premium,Quarterly,885,4,1
7313,28,Female,42,16,7,11,Basic,Monthly,791,4,0
7314,46,Male,55,27,5,12,Basic,Quarterly,759,30,0
7315,40,Female,2,4,5,3,Standard,Annual,938,18,0
7316,65,Male,25,21,5,17,Standard,Annual,446,5,1
7317,30,Male,38,10,4,18,Standard,Quarterly,254,2,0
7318,32,Female,38,7,8,30,Premium,Quarterly,463,23,1
7319,26,Female,2,24,8,18,Basic,Quarterly,978,17,0
7320,48,Female,59,7,6,22,Standard,Annual,682,22,1
7321,22,Female,57,15,0,10,Premium,Quarterly,656,27,0
7322,38,Male,27,17,0,30,Standard,Quarterly,505,23,0
7323,55,Female,7,22,10,2,Premium,Quarterly,117,1,0
7324,28,Male,46,26,6,11,Premium,Monthly,209,27,0
7325,18,Female,40,11,4,18,Basic,Quarterly,882,11,0
7326,27,Male,43,21,1,10,Standard,Annual,258,13,0
7327,25,Male,44,15,1,24,Basic,Annual,955,20,0
7328,24,Female,54,8,4,18,Basic,Quarterly,167,19,0
7329,42,Male,4,14,9,3,Premium,Quarterly,214,24,0
7330,65,Male,50,5,7,9,Basic,Monthly,177,14,1
7331,56,Female,42,17,9,11,Standard,Quarterly,299,15,0
7332,37,Female,8,5,10,17,Basic,Quarterly,893,20,0
7333,48,Male,40,26,9,7,Premium,Annual,471,7,0
7334,18,Male,27,27,0,26,Standard,Annual,269,24,0
7335,57,Female,19,11,9,29,Basic,Annual,708,26,0
7336,65,Male,43,4,5,13,Standard,Annual,459,11,1
7337,39,Male,7,8,9,2,Standard,Monthly,628,12,0
7338,24,Female,56,20,8,19,Basic,Annual,492,28,1
7339,65,Female,43,3,2,6,Basic,Monthly,888,1,0
7340,52,Female,29,30,10,30,Standard,Annual,126,1,1
7341,50,Female,31,6,1,12,Standard,Quarterly,560,16,0
7342,42,Female,19,28,7,26,Basic,Quarterly,275,28,1
7343,36,Male,25,18,0,0,Basic,Monthly,433,28,0
7344,62,Male,47,7,2,17,Premium,Monthly,613,4,0
7345,37,Female,54,12,8,0,Standard,Quarterly,563,25,0
7346,47,Female,44,23,10,14,Basic,Quarterly,114,23,0
7347,58,Female,27,18,7,6,Standard,Monthly,829,14,0
7348,29,Male,13,18,1,22,Standard,Quarterly,197,20,0
7349,46,Male,55,16,2,27,Standard,Quarterly,268,20,0
7350,48,Female,57,16,5,21,Basic,Annual,256,9,1
7351,53,Male,19,12,0,19,Standard,Quarterly,169,15,0
7352,59,Female,30,26,10,17,Basic,Quarterly,191,4,1
7353,19,Male,39,30,5,6,Premium,Quarterly,771,9,0
7354,33,Male,59,23,3,3,Basic,Annual,164,5,0
7355,54,Male,2,25,5,18,Premium,Quarterly,755,30,0
7356,48,Female,40,5,10,2,Standard,Monthly,206,16,0
7357,61,Male,15,22,6,19,Basic,Annual,118,3,0
7358,43,Male,9,9,2,15,Standard,Quarterly,910,30,0
7359,45,Male,18,30,1,14,Basic,Monthly,600,21,0
7360,44,Male,31,13,3,2,Basic,Monthly,253,27,0
7361,46,Female,9,4,2,30,Basic,Quarterly,660,7,0
7362,45,Male,30,8,4,27,Basic,Quarterly,640,3,0
7363,60,Female,32,3,0,21,Basic,Quarterly,772,25,0
7364,42,Male,38,18,0,8,Standard,Monthly,668,8,0
7365,31,Male,40,22,5,14,Standard,Quarterly,326,1,0
7366,48,Female,30,2,3,25,Premium,Quarterly,440,17,1
7367,59,Male,43,17,7,8,Premium,Quarterly,674,30,0
7368,40,Male,11,2,5,18,Standard,Monthly,513,10,0
7369,39,Male,4,21,6,30,Premium,Annual,607,17,0
7370,56,Female,40,9,8,10,Standard,Quarterly,100,13,0
7371,46,Female,20,25,2,17,Premium,Monthly,166,15,0
7372,27,Female,40,20,3,7,Basic,Quarterly,101,5,0
7373,49,Female,23,3,3,26,Basic,Annual,976,8,0
7374,44,Male,58,14,7,19,Basic,Quarterly,320,27,1
7375,50,Female,16,12,7,10,Basic,Monthly,228,1,0
7376,53,Male,47,26,5,9,Premium,Annual,313,13,0
7377,24,Male,50,26,10,25,Premium,Monthly,946,4,1
7378,27,Male,8,9,6,18,Standard,Quarterly,712,5,0
7379,25,Male,44,27,2,3,Basic,Annual,175,5,0
7380,38,Male,41,1,4,23,Premium,Monthly,830,6,0
7381,45,Male,36,19,9,23,Basic,Quarterly,429,27,1
7382,43,Female,10,27,6,17,Basic,Monthly,921,18,0
7383,58,Female,14,13,0,7,Premium,Monthly,753,21,0
7384,25,Male,22,2,0,12,Standard,Monthly,218,12,0
7385,19,Female,32,8,5,2,Premium,Quarterly,823,26,0
7386,56,Male,9,21,3,1,Standard,Monthly,921,6,0
7387,62,Male,30,26,9,2,Standard,Monthly,241,14,0
7388,59,Female,3,2,9,5,Basic,Monthly,838,13,1
7389,43,Male,36,6,0,10,Standard,Annual,301,27,0
7390,55,Female,55,24,9,9,Basic,Quarterly,823,2,0
7391,30,Female,55,23,1,29,Basic,Annual,183,29,1
7392,44,Male,53,18,3,5,Standard,Monthly,908,24,0
7393,59,Female,55,27,0,19,Standard,Quarterly,176,3,0
7394,42,Male,32,3,7,5,Basic,Annual,961,15,0
7395,36,Female,7,18,8,29,Premium,Annual,220,5,1
7396,20,Male,45,28,4,7,Basic,Quarterly,871,14,0
7397,59,Female,51,17,2,9,Standard,Annual,894,8,0
7398,43,Female,12,22,5,11,Premium,Monthly,178,29,0
7399,43,Female,11,28,5,23,Standard,Monthly,596,21,1
7400,48,Male,40,10,0,25,Premium,Monthly,585,17,0
7401,32,Female,43,2,9,26,Premium,Quarterly,400,16,1
7402,38,Female,54,23,5,20,Premium,Quarterly,951,25,1
7403,25,Female,5,1,3,21,Basic,Monthly,991,4,1
7404,62,Female,48,11,10,21,Standard,Annual,775,10,1
7405,53,Male,35,10,0,9,Basic,Annual,873,20,0
7406,25,Female,54,26,3,2,Basic,Annual,205,12,0
7407,32,Male,40,4,5,26,Basic,Annual,164,17,1
7408,18,Male,41,8,5,13,Basic,Monthly,649,16,0
7409,48,Female,47,15,0,27,Standard,Annual,618,29,0
7410,64,Male,33,14,9,21,Basic,Quarterly,864,23,1
7411,45,Female,25,13,2,5,Basic,Annual,432,4,0
7412,27,Female,24,22,7,26,Basic,Monthly,823,16,1
7413,32,Male,33,27,7,0,Standard,Annual,139,5,0
7414,43,Male,27,24,1,28,Standard,Annual,680,25,0
7415,18,Male,56,11,7,21,Basic,Quarterly,603,24,1
7416,42,Male,43,8,1,6,Premium,Monthly,368,10,0
7417,26,Female,27,20,9,0,Basic,Quarterly,599,3,0
7418,41,Female,6,4,0,17,Premium,Monthly,309,8,0
7419,31,Male,23,5,0,15,Premium,Annual,890,4,0
7420,47,Female,53,9,2,17,Basic,Quarterly,633,17,0
7421,48,Male,2,17,4,6,Basic,Quarterly,297,11,0
7422,41,Female,7,20,5,5,Basic,Annual,901,11,0
7423,50,Female,20,14,1,12,Standard,Monthly,611,15,0
7424,23,Female,29,7,0,21,Standard,Quarterly,231,10,1
7425,55,Female,25,2,1,16,Basic,Monthly,688,1,0
7426,41,Female,7,21,3,27,Basic,Monthly,538,24,1
7427,19,Male,11,26,6,14,Premium,Quarterly,823,17,0
7428,40,Female,31,17,8,18,Basic,Quarterly,827,15,1
7429,26,Female,40,7,3,21,Basic,Quarterly,434,1,1
7430,60,Female,6,13,1,4,Basic,Monthly,584,2,0
7431,22,Male,46,19,10,3,Standard,Quarterly,257,20,0
7432,52,Female,31,12,0,29,Standard,Quarterly,659,6,0
7433,21,Male,47,5,5,27,Standard,Annual,424,1,1
7434,64,Female,39,1,9,28,Standard,Quarterly,962,5,1
7435,28,Male,13,16,1,13,Standard,Annual,398,2,0
7436,38,Male,38,2,5,19,Premium,Annual,539,3,1
7437,21,Female,56,1,7,17,Standard,Monthly,562,3,1
7438,26,Male,51,19,6,3,Premium,Quarterly,761,21,0
7439,59,Female,22,19,9,28,Premium,Monthly,510,29,1
7440,35,Male,29,27,10,23,Standard,Monthly,771,22,1
7441,54,Male,14,11,2,3,Basic,Quarterly,431,16,0
7442,30,Male,29,5,9,7,Premium,Annual,998,17,0
7443,21,Female,7,16,4,24,Standard,Annual,794,28,0
7444,18,Male,33,24,5,22,Basic,Annual,586,15,1
7445,33,Male,60,15,1,8,Premium,Quarterly,411,10,0
7446,41,Male,30,7,9,2,Premium,Monthly,571,22,0
7447,35,Female,38,29,3,21,Standard,Quarterly,650,19,0
7448,56,Male,27,5,10,4,Standard,Annual,567,30,1
7449,19,Female,4,6,6,13,Basic,Quarterly,201,10,0
7450,53,Male,40,27,2,7,Standard,Quarterly,118,1,0
7451,57,Female,35,6,5,19,Premium,Quarterly,833,1,1
7452,27,Male,51,3,1,19,Standard,Quarterly,885,18,0
7453,34,Female,1,23,6,23,Standard,Monthly,403,9,1
7454,55,Female,19,30,5,1,Premium,Quarterly,609,3,0
7455,20,Female,59,16,10,25,Premium,Monthly,620,10,1
7456,26,Female,11,10,8,28,Standard,Monthly,639,27,1
7457,18,Male,36,30,0,18,Standard,Quarterly,394,20,0
7458,20,Female,55,14,10,8,Standard,Annual,881,23,0
7459,48,Male,16,19,10,3,Premium,Quarterly,297,10,0
7460,27,Male,41,1,6,15,Premium,Monthly,107,30,0
7461,42,Male,28,25,3,9,Basic,Quarterly,367,4,0
7462,65,Male,39,3,10,26,Basic,Monthly,253,2,1
7463,30,Male,34,14,1,26,Standard,Annual,256,13,0
7464,29,Male,20,18,5,18,Premium,Monthly,348,30,0
7465,28,Female,45,29,10,10,Basic,Monthly,680,11,0
7466,20,Male,6,13,0,2,Premium,Monthly,283,5,0
7467,28,Male,32,25,1,29,Basic,Monthly,345,19,0
7468,45,Female,52,19,7,0,Basic,Monthly,333,16,0
7469,48,Male,50,24,9,19,Basic,Annual,724,7,1
7470,65,Female,34,15,10,20,Standard,Annual,232,11,1
7471,26,Male,36,13,6,16,Basic,Monthly,123,8,1
7472,44,Male,25,23,2,20,Basic,Monthly,726,17,0
7473,19,Male,30,23,7,13,Premium,Monthly,344,15,0
7474,59,Male,33,11,8,23,Basic,Quarterly,435,3,1
7475,55,Female,1,7,7,27,Basic,Monthly,577,27,1
7476,18,Female,21,20,5,28,Standard,Monthly,282,27,1
7477,49,Female,57,18,7,13,Standard,Annual,117,15,0
7478,40,Male,7,8,8,18,Standard,Monthly,822,16,0
7479,64,Male,32,30,7,27,Premium,Monthly,680,30,1
7480,61,Male,30,5,5,29,Basic,Monthly,696,15,1
7481,49,Male,7,4,8,28,Basic,Monthly,843,13,0
7482,41,Female,5,29,7,23,Basic,Quarterly,412,15,1
7483,26,Male,47,12,10,12,Basic,Annual,902,14,0
7484,33,Male,11,8,1,3,Standard,Annual,773,3,0
7485,32,Female,52,9,10,3,Basic,Quarterly,429,20,0
7486,48,Female,35,10,9,8,Standard,Annual,350,13,0
7487,56,Female,50,18,4,24,Standard,Annual,897,25,0
7488,33,Male,29,28,6,29,Standard,Annual,555,6,1
7489,41,Male,43,23,3,4,Basic,Annual,652,7,0
7490,27,Female,7,23,4,3,Premium,Monthly,819,9,0
7491,25,Male,21,9,2,3,Premium,Monthly,340,19,0
7492,31,Female,4,6,4,30,Premium,Quarterly,264,2,1
7493,44,Female,22,26,7,16,Basic,Monthly,742,10,0
7494,60,Male,46,21,7,6,Premium,Annual,226,8,0
7495,46,Female,60,30,6,10,Basic,Monthly,931,2,0
7496,28,Female,16,9,2,17,Basic,Annual,289,2,0
7497,35,Male,23,28,10,21,Premium,Quarterly,926,11,0
7498,41,Female,40,8,10,22,Basic,Annual,288,12,1
7499,26,Male,22,14,3,6,Standard,Quarterly,952,5,0
7500,52,Female,21,10,1,29,Standard,Annual,104,15,1
7501,61,Female,2,30,8,19,Basic,Quarterly,862,12,0
7502,55,Female,58,7,1,4,Standard,Monthly,365,28,0
7503,34,Female,7,14,7,27,Standard,Annual,366,18,1
7504,26,Female,34,27,1,9,Basic,Annual,990,12,0
7505,39,Male,30,4,7,18,Basic,Annual,487,16,1
7506,42,Male,30,22,4,2,Basic,Quarterly,839,7,0
7507,22,Female,8,29,10,14,Basic,Monthly,298,1,0
7508,29,Female,49,2,9,30,Premium,Quarterly,853,25,1
7509,27,Female,10,23,10,19,Basic,Annual,702,9,0
7510,38,Female,23,21,0,21,Premium,Monthly,393,22,1
7511,49,Male,42,6,5,21,Basic,Annual,306,28,1
7512,58,Female,37,25,1,25,Premium,Quarterly,227,14,1
7513,48,Female,51,3,7,13,Basic,Quarterly,589,6,0
7514,65,Female,9,11,2,26,Premium,Annual,819,29,0
7515,26,Male,7,13,8,21,Premium,Annual,640,11,0
7516,38,Male,34,25,2,17,Basic,Quarterly,726,2,0
7517,27,Female,32,12,1,23,Basic,Annual,582,14,0
7518,55,Female,30,24,2,27,Premium,Annual,987,7,0
7519,37,Male,2,4,9,19,Premium,Quarterly,469,15,0
7520,59,Female,16,6,1,3,Basic,Quarterly,791,24,0
7521,54,Female,30,18,9,17,Premium,Monthly,648,3,1
7522,52,Male,45,20,6,11,Premium,Monthly,971,19,0
7523,51,Male,32,17,9,5,Premium,Monthly,288,22,0
7524,19,Male,30,9,6,20,Basic,Quarterly,823,24,1
7525,65,Female,32,12,7,24,Standard,Monthly,322,29,1
7526,24,Female,36,4,0,29,Basic,Quarterly,614,12,0
7527,49,Female,2,12,8,17,Standard,Quarterly,239,11,0
7528,22,Female,37,14,0,25,Premium,Monthly,926,15,1
7529,44,Male,27,12,2,6,Premium,Monthly,380,6,0
7530,22,Female,27,16,6,27,Premium,Monthly,825,24,1
7531,52,Female,57,16,3,20,Standard,Annual,858,26,0
7532,30,Female,32,13,0,19,Premium,Monthly,653,15,0
7533,49,Female,24,8,9,3,Basic,Annual,377,24,0
7534,27,Female,33,20,0,14,Premium,Monthly,380,9,0
7535,59,Female,34,13,2,7,Premium,Quarterly,104,30,0
7536,32,Female,3,9,6,11,Basic,Monthly,897,16,0
7537,26,Female,15,20,9,30,Basic,Quarterly,402,8,1
7538,41,Female,30,4,4,21,Standard,Quarterly,279,28,1
7539,46,Female,16,13,1,0,Premium,Monthly,897,19,0
7540,19,Male,6,15,9,14,Premium,Monthly,257,17,0
7541,44,Male,12,8,6,8,Premium,Annual,757,9,0
7542,47,Female,44,24,3,9,Basic,Quarterly,841,30,0
7543,29,Male,45,18,9,7,Standard,Quarterly,398,4,0
7544,38,Male,53,24,5,12,Premium,Monthly,647,7,0
7545,49,Male,45,5,0,11,Basic,Quarterly,967,13,0
7546,24,Female,11,26,8,1,Standard,Quarterly,127,29,0
7547,24,Male,35,28,9,27,Premium,Annual,910,10,1
7548,43,Female,47,23,1,28,Standard,Annual,872,10,0
7549,50,Female,33,13,5,2,Premium,Monthly,245,12,0
7550,50,Male,37,24,8,22,Premium,Annual,583,26,1
7551,52,Female,40,2,7,7,Standard,Monthly,313,3,1
7552,29,Female,3,19,1,20,Premium,Monthly,690,28,0
7553,62,Female,20,24,2,18,Premium,Annual,389,15,0
7554,64,Male,31,5,9,26,Standard,Quarterly,315,11,1
7555,34,Male,55,30,9,30,Premium,Annual,919,30,1
7556,28,Male,20,11,2,21,Standard,Monthly,999,19,0
7557,25,Male,20,6,7,18,Basic,Annual,826,25,0
7558,20,Male,43,23,8,2,Basic,Quarterly,432,20,0
7559,28,Male,60,2,3,19,Premium,Quarterly,392,22,0
7560,36,Female,12,28,8,4,Premium,Monthly,298,15,0
7561,54,Female,4,3,1,5,Basic,Quarterly,954,3,1
7562,31,Male,10,11,9,7,Standard,Annual,409,21,0
7563,20,Female,26,1,9,13,Premium,Annual,226,25,1
7564,21,Female,16,20,1,1,Basic,Monthly,418,28,0
7565,36,Female,27,5,7,10,Premium,Monthly,508,1,0
7566,62,Male,52,12,0,19,Premium,Annual,762,4,0
7567,22,Female,35,9,6,15,Premium,Quarterly,795,14,0
7568,52,Male,42,11,4,19,Premium,Quarterly,862,30,0
7569,19,Female,41,12,0,27,Basic,Quarterly,555,8,0
7570,24,Male,23,6,6,29,Premium,Monthly,268,20,0
7571,25,Male,32,12,4,3,Basic,Quarterly,193,20,0
7572,49,Female,31,23,2,30,Standard,Monthly,793,26,1
7573,65,Female,21,18,7,29,Premium,Quarterly,741,29,0
7574,32,Female,2,2,4,18,Basic,Annual,384,11,1
7575,30,Female,51,30,5,18,Premium,Quarterly,904,23,1
7576,25,Female,28,25,0,12,Premium,Quarterly,345,20,0
7577,25,Male,13,25,7,28,Premium,Quarterly,945,15,0
7578,19,Female,50,17,7,18,Standard,Annual,880,30,1
7579,63,Male,48,21,8,6,Standard,Quarterly,792,8,0
7580,59,Male,13,11,9,22,Standard,Annual,213,6,0
7581,26,Male,11,24,7,19,Premium,Monthly,622,11,0
7582,53,Female,52,30,1,11,Premium,Monthly,848,11,0
7583,36,Male,48,20,9,29,Basic,Quarterly,120,16,1
7584,49,Male,40,16,3,30,Premium,Monthly,332,9,0
7585,57,Male,40,14,0,27,Standard,Annual,106,23,0
7586,65,Female,52,1,3,17,Premium,Annual,113,1,1
7587,20,Female,52,5,3,13,Standard,Annual,495,17,0
7588,31,Female,43,23,0,26,Standard,Quarterly,491,15,1
7589,65,Female,27,20,10,29,Standard,Monthly,270,27,1
7590,53,Female,11,29,3,0,Premium,Annual,262,29,0
7591,48,Male,40,27,8,21,Standard,Annual,238,23,1
7592,56,Female,3,17,5,19,Basic,Quarterly,918,17,0
7593,32,Female,8,14,9,16,Premium,Quarterly,424,16,0
7594,27,Female,44,2,5,5,Standard,Quarterly,171,8,0
7595,42,Female,9,7,6,5,Premium,Annual,848,22,0
7596,32,Male,33,21,10,24,Standard,Annual,894,16,1
7597,48,Male,16,3,9,25,Premium,Monthly,974,18,0
7598,60,Female,43,24,2,9,Premium,Quarterly,790,18,0
7599,44,Male,51,29,3,29,Standard,Monthly,848,24,0
7600,38,Female,4,21,0,26,Basic,Monthly,526,5,1
7601,57,Male,60,9,4,7,Basic,Monthly,170,27,0
7602,58,Male,37,1,1,9,Basic,Quarterly,461,12,0
7603,60,Male,7,16,4,10,Premium,Monthly,914,10,0
7604,63,Male,7,9,6,16,Basic,Quarterly,851,13,0
7605,25,Male,34,11,10,12,Premium,Annual,706,4,0
7606,25,Female,30,25,7,4,Standard,Quarterly,222,30,0
7607,42,Female,1,22,4,15,Basic,Quarterly,438,12,0
7608,42,Female,57,20,7,9,Standard,Monthly,544,30,0
7609,18,Female,30,29,0,5,Standard,Annual,170,5,0
7610,55,Female,55,30,2,6,Basic,Annual,286,15,0
7611,20,Male,8,2,9,3,Premium,Quarterly,176,16,0
7612,26,Female,41,6,5,28,Basic,Annual,803,24,1
7613,61,Male,14,15,2,25,Premium,Quarterly,936,2,0
7614,32,Male,45,20,7,4,Standard,Annual,868,17,0
7615,54,Male,16,28,8,5,Standard,Annual,613,29,0
7616,44,Male,60,18,5,30,Premium,Annual,543,29,1
7617,58,Female,8,12,3,8,Premium,Annual,598,17,0
7618,41,Female,7,20,10,14,Premium,Annual,719,14,0
7619,45,Female,52,12,3,29,Standard,Quarterly,175,7,1
7620,18,Female,16,25,4,7,Premium,Annual,843,25,0
7621,64,Male,4,9,9,25,Standard,Monthly,693,21,0
7622,51,Male,38,25,6,18,Premium,Annual,768,5,1
7623,36,Female,8,25,0,13,Standard,Quarterly,119,7,0
7624,24,Female,50,24,6,8,Basic,Monthly,754,27,0
7625,63,Female,41,15,1,11,Standard,Monthly,302,9,0
7626,36,Female,52,22,7,15,Premium,Monthly,197,22,0
7627,34,Female,23,10,3,26,Premium,Monthly,217,15,1
7628,31,Male,2,22,8,15,Standard,Quarterly,514,13,0
7629,36,Male,51,13,3,26,Basic,Quarterly,164,22,0
7630,59,Male,58,11,1,19,Basic,Quarterly,593,20,0
7631,27,Female,19,12,2,24,Premium,Monthly,981,14,1
7632,34,Female,16,2,1,9,Basic,Monthly,234,6,0
7633,32,Male,6,21,5,15,Premium,Monthly,461,10,0
7634,45,Male,11,9,10,12,Basic,Monthly,840,8,0
7635,44,Male,34,4,3,18,Premium,Annual,861,13,0
7636,56,Male,38,14,3,5,Premium,Quarterly,218,30,0
7637,55,Female,20,15,2,29,Basic,Monthly,102,9,1
7638,47,Female,43,20,5,30,Basic,Quarterly,352,6,1
7639,42,Female,31,28,2,4,Premium,Annual,880,9,0
7640,31,Female,18,22,5,11,Premium,Quarterly,910,12,0
7641,64,Female,5,24,0,29,Standard,Quarterly,477,1,1
7642,42,Male,30,6,6,12,Standard,Annual,154,28,0
7643,56,Male,54,13,5,22,Standard,Quarterly,706,24,1
7644,61,Female,37,16,1,10,Premium,Monthly,765,13,0
7645,41,Female,16,19,0,30,Basic,Quarterly,162,17,1
7646,36,Female,38,25,3,1,Basic,Monthly,769,11,0
7647,54,Male,23,20,6,21,Premium,Monthly,786,13,0
7648,42,Female,47,7,0,1,Premium,Annual,935,19,0
7649,48,Male,42,28,1,13,Standard,Annual,444,3,0
7650,24,Male,13,20,4,23,Standard,Quarterly,535,8,0
7651,43,Male,25,28,10,9,Standard,Annual,365,22,0
7652,45,Female,39,27,6,8,Standard,Monthly,388,25,0
7653,34,Male,15,14,3,6,Premium,Monthly,153,27,0
7654,61,Female,52,25,0,9,Standard,Quarterly,461,29,0
7655,35,Male,42,2,3,28,Basic,Monthly,910,28,0
7656,35,Male,50,27,4,10,Premium,Quarterly,122,29,0
7657,65,Female,47,23,6,24,Premium,Monthly,745,14,1
7658,50,Male,30,13,9,30,Basic,Annual,351,18,1
7659,50,Male,4,21,2,5,Basic,Annual,971,18,0
7660,30,Female,6,28,9,12,Basic,Monthly,638,2,0
7661,20,Male,25,2,1,22,Basic,Annual,286,9,1
7662,39,Male,12,28,7,17,Basic,Monthly,450,1,0
7663,22,Male,60,25,8,9,Premium,Monthly,175,11,0
7664,35,Female,12,24,9,12,Standard,Quarterly,998,11,0
7665,39,Male,51,7,7,11,Basic,Quarterly,652,23,0
7666,23,Female,37,3,6,22,Basic,Quarterly,822,20,1
7667,37,Male,32,27,8,7,Basic,Monthly,932,20,0
7668,64,Male,39,2,9,3,Basic,Quarterly,275,28,1
7669,29,Male,2,24,10,3,Standard,Annual,382,16,0
7670,50,Female,9,11,1,27,Standard,Monthly,191,11,1
7671,29,Male,58,13,10,14,Premium,Monthly,355,12,0
7672,23,Male,28,9,3,16,Premium,Quarterly,495,14,0
7673,45,Female,22,25,2,16,Basic,Monthly,559,18,0
7674,57,Male,40,20,2,14,Premium,Annual,908,9,0
7675,32,Female,6,10,1,10,Basic,Quarterly,170,8,0
7676,47,Female,31,16,2,12,Basic,Quarterly,313,16,0
7677,20,Female,29,25,4,26,Premium,Annual,712,4,0
7678,27,Male,7,30,4,2,Standard,Annual,498,6,0
7679,53,Female,17,12,5,20,Standard,Monthly,601,14,0
7680,31,Female,52,30,0,14,Basic,Monthly,323,26,0
7681,65,Male,60,19,10,8,Premium,Monthly,552,9,0
7682,62,Female,1,18,4,13,Standard,Annual,637,5,0
7683,34,Male,8,27,9,17,Standard,Annual,198,1,0
7684,35,Male,19,6,9,7,Standard,Monthly,399,16,0
7685,55,Female,18,30,6,5,Premium,Annual,133,23,0
7686,45,Male,7,20,9,30,Basic,Quarterly,803,23,0
7687,45,Male,6,3,3,13,Basic,Monthly,418,12,0
7688,32,Female,9,23,4,27,Premium,Annual,717,12,0
7689,27,Male,1,17,7,18,Basic,Quarterly,629,12,0
7690,21,Female,47,16,1,24,Standard,Annual,696,19,0
7691,36,Male,35,20,8,26,Basic,Annual,581,12,1
7692,53,Male,17,17,10,16,Premium,Annual,584,12,0
7693,61,Female,4,19,8,3,Premium,Annual,346,17,0
7694,59,Male,36,7,4,0,Basic,Quarterly,986,5,0
7695,51,Male,15,8,10,15,Standard,Quarterly,486,18,0
7696,42,Female,19,5,8,16,Premium,Annual,121,11,0
7697,63,Male,5,22,5,9,Basic,Annual,671,20,0
7698,63,Female,11,10,2,30,Standard,Monthly,176,29,1
7699,41,Male,38,22,6,9,Basic,Annual,223,16,0
7700,39,Male,35,26,9,15,Standard,Monthly,494,23,0
7701,40,Male,55,24,4,3,Basic,Quarterly,126,6,0
7702,20,Male,57,9,10,0,Standard,Quarterly,168,6,0
7703,20,Female,14,12,4,13,Basic,Annual,346,21,0
7704,22,Female,58,15,0,6,Standard,Monthly,202,1,0
7705,41,Female,21,25,8,18,Premium,Quarterly,368,27,0
7706,56,Female,13,14,5,27,Standard,Quarterly,452,17,1
7707,51,Male,51,19,0,24,Standard,Annual,466,9,0
7708,49,Male,43,10,0,20,Standard,Monthly,650,15,0
7709,32,Female,10,18,0,5,Premium,Monthly,806,9,0
7710,53,Female,5,9,2,21,Premium,Annual,282,16,1
7711,36,Male,10,2,1,19,Standard,Monthly,266,27,0
7712,65,Male,54,15,0,25,Standard,Monthly,326,3,0
7713,18,Female,40,22,5,3,Basic,Annual,271,8,0
7714,47,Female,13,3,5,19,Premium,Quarterly,635,5,0
7715,53,Female,53,5,2,6,Standard,Quarterly,112,5,0
7716,55,Male,5,24,8,19,Standard,Annual,990,5,0
7717,21,Male,49,17,4,17,Standard,Annual,307,13,0
7718,25,Female,5,30,2,10,Basic,Monthly,344,6,0
7719,62,Male,48,1,4,30,Premium,Monthly,229,22,1
7720,40,Male,44,24,5,2,Premium,Monthly,817,8,0
7721,42,Female,24,28,6,20,Premium,Annual,517,17,1
7722,20,Female,25,14,6,4,Standard,Annual,340,4,0
7723,32,Female,23,13,4,18,Basic,Annual,473,6,0
7724,60,Female,54,2,2,28,Standard,Monthly,709,12,1
7725,48,Male,51,18,7,3,Basic,Annual,766,14,0
7726,24,Male,35,2,1,15,Standard,Quarterly,647,25,0
7727,47,Male,5,14,1,17,Premium,Annual,896,7,0
7728,46,Female,5,14,1,17,Standard,Monthly,704,26,0
7729,44,Female,5,2,2,9,Premium,Monthly,257,3,0
7730,33,Male,17,24,7,26,Premium,Annual,661,30,0
7731,60,Male,31,12,1,5,Standard,Monthly,431,7,0
7732,39,Female,48,11,6,5,Standard,Monthly,707,5,0
7733,54,Female,34,16,1,17,Standard,Annual,544,15,0
7734,34,Male,9,20,0,23,Standard,Monthly,401,10,0
7735,34,Male,32,2,2,20,Basic,Annual,881,25,0
7736,33,Male,11,1,5,4,Basic,Annual,425,28,1
7737,20,Female,46,26,6,17,Basic,Quarterly,478,6,1
